Index,page_url,page_text
11,https://docs.alchemy.com/docs/how-to-get-transaction-history-for-an-address-on-ethereum,"null if not defined in the contract and not available from other sources. rawContract value : raw transfer value denominated in the relevant Ethereum token address : Ethereum token contract address decimal : contract decimal Printing out the asset and value Two of the many different response objects you may be interested in parsing are: asset and value . Let's walk through an example that parses the returned JSON object. Whether we're querying via alchemy web3 , axios , or node-fetch , we'll need to save the queried response object into a constant. Alchemy SDK (Recommended) Saving response objects with Alchemy SDK Alchemy SDK (Recommended) // Alchemy SDK const res = await alchemy.core.getAssetTransfers({ fromBlock: ""0x0"", toAddress: ""0x5c43B1eD97e52d009611D89b74fA829FE4ac56b1"", category: [""external"", ""internal"", ""erc20"", ""erc721"", ""erc1155""], }) Node-Fetch Saving response objects with Node-Fetch Node-fetch // Node-Fetch fetch(fetchURL, requestOptions) .then((res) => { return res.json() }) .then((jsonResponse) => { //Print token name / asset value for (const events of jsonResponse.result.transfers) { console.log(""Token Transfer: "", events.value, "" "", events.asset); } }) .catch((err) => { // handle error console.error(err); }); Axios Saving response objects with Axios Axios // Axios const res = await axios(axiosURL, requestOptions); With our queried response object saved as a constant, we can now index through the transfers."
12,https://docs.alchemy.com/docs/how-to-get-transaction-history-for-an-address-on-ethereum,"In particular, the steps we take are: Loop through all transfers in the result Print each element's value and asset field JavaScript // Print token asset name and its associated value for (const events of res.data.result.transfers) { console.log(""Token Transfer: "", events.value, "" "", events.asset); } If you followed along, your response should look like the following: response Token Transfer: 0.5 ETH Token Transfer: 0.27 ETH Token Transfer: 9.90384 ETH Token Transfer: 0.07024968 ETH Token Transfer: 0.000447494250654841 ETH Token Transfer: null null Token Transfer: 0.075 ETH Token Transfer: 0.003 ETH Token Transfer: null BURN Token Transfer: 54 DAI Token Transfer: 12.5 GTC Token Transfer: 2 GTC Token Transfer: 0.42 ETH ........ Token Transfer: 0.588 WETH Token Transfer: null null Token Transfer: null null Token Transfer: 2.3313024 ETH Token Transfer: 0.0633910153108353 ETH Token Transfer: 0.0335 ETH Token Transfer: 2 GTC And that's it! You've now learned how to fetch transaction history for address on Ethereum. For more, check out the tutorial below: docs.alchemy.com Integrating Historical Transaction Data into your dApp If you enjoyed this tutorial for getting address transaction history on Ethereum, give us a tweet @AlchemyPlatform ! (Or give the author @crypt0zeke a shoutout!) Don't forget to join our Discord server to meet other blockchain devs, builders, and entrepreneurs! Updated 5 months ago ReadMe"
1,https://docs.alchemy.com/reference/nft-api-quickstart,"Don’t have an API key? Start using the NFT API in your app today. Get started for free Getting Started Instructions Follow along with the steps below to get started with the NFT API: Choose a package manager Set up your repo Choose a library Alchemy SDK (recommended) Javascript Fetch Javascript Axios 1. Choose a package manager (npm or yarn) For this guide, we will be using npm or yarn as our package manager to install either alchemy-sdk , fetch , or axios . npm To get started with npm , follow the documentation to install Node.js and npm for your operating system: https://docs.npmjs.com/downloading-and-installing-node-js-and-npm yarn To get started with yarn , follow these steps: https://classic.yarnpkg.com/lang/en/docs/install 2. Set up your repo (npm or yarn) npm Open up a terminal, and from the command line, create a new repository to hold your quickstart scripts. We'll also initialize the repo as an npm project. Shell mkdir alchemy-nft-api cd alchemy-nft-api npm init --yes yarn Shell mkdir alchemy-nft-api cd alchemy-nft-api yarn init --yes 📘 Support Import Syntax Since we'll be using import syntax to load ES6 modules, add 'type': 'module' to your package.json file: // package.json { ... ""type"": ""module"" } See this discussion for more context. 3. Choose a Library Alchemy SDK ( Recommended ) You can install the alchemy-sdk-js module to easily interact with Alchemy APIs."
2,https://docs.alchemy.com/reference/nft-api-quickstart,"We highly recommend using the Alchemy SDK because you also get WebSocket support, retries, and other benefits without the complexity! For full documentation on alchemy-sdk-js , check the GitHub repo: github.com GitHub - alchemyplatform/alchemy-sdk-js Installation Run the following command to install alchemy-web3 with npm and yarn npm yarn npm install alchemy-sdk yarn add alchemy-sdk Demo Script github.com nft-api-javascript-scripts/alchemy-sdk-script.js at main · alchemyplatform/nft-api-javascript-scripts The demo script for the Alchemy SDK In your alchemy-nft-api directory, you can create a new file called alchemy-sdk-script.js using your favorite file browser, code editor, or just directly in the terminal using the touch command like this: Shell touch alchemy-sdk-script.js and then paste the following code snippet into the file: alchemy-sdk-script.js // This script demonstrates access to the NFT API via the Alchemy SDK. import { Network, Alchemy } from ""alchemy-sdk""; // Optional Config object, but defaults to demo api-key and eth-mainnet. const settings = { apiKey: ""demo"", // Replace with your Alchemy API Key. network: Network. ETH_MAINNET, // Replace with your network."
3,https://docs.alchemy.com/reference/nft-api-quickstart,"}; const alchemy = new Alchemy(settings); // Print owner's wallet address: const ownerAddr = ""vitalik.eth""; console.log(""fetching NFTs for address:"", ownerAddr); console.log(""...""); // Print total NFT count returned in the response: const nftsForOwner = await alchemy.nft.getNftsForOwner(""vitalik.eth""); console.log(""number of NFTs found:"", nftsForOwner.totalCount); console.log(""...""); // Print contract address and tokenId for each NFT: for (const nft of nftsForOwner.ownedNfts) { console.log(""===""); console.log(""contract address:"", nft.contract.address); console.log(""token ID:"", nft.tokenId); } console.log(""===""); // Fetch metadata for a particular NFT: console.log(""fetching metadata for a Crypto Coven NFT...""); const response = await alchemy.nft.getNftMetadata( ""0x5180db8F5c931aaE63c74266b211F580155ecac8"", ""1590"" ); // Uncomment this line to see the full api response: // console.log(response); // Print some commonly used fields: console.log(""NFT name: "", response.title); console.log(""token type: "", response.tokenType); console.log(""tokenUri: "", response.tokenUri.gateway); console.log(""image url: "", response.rawMetadata.image); console.log(""time last updated: "", response.timeLastUpdated); console.log(""===""); From your command line, you can execute the script with: Shell node alchemy-sdk-script.js You should see output like this: Shell node alchemy-sdk-script.js  ✔  4s fetching NFTs for address: vitalik.eth ... number of NFTs found: 516 ... === contract address: 0x000386e3f7559d9b6a2f5c46b4ad1a9587d59dc3 token ID: 29 === contract address: 0x000386e3f7559d9b6a2f5c46b4ad1a9587d59dc3 token ID: 238 === ........... === fetching metadata for a Crypto Coven NFT..."
4,https://docs.alchemy.com/reference/nft-api-quickstart,"NFT name: balsa vault token type: ERC721 tokenUri: https://alchemy.mypinata.cloud/ipfs/QmaXzZhcYnsisuue5WRdQDH6FDvqkLQX1NckLqBYeYYEfm/1590.json image url: https://cryptocoven.s3.amazonaws.com/a7875f5758f85544dcaab79a8a1ca406.png time last updated: 2022-06-23T06:48:33.229Z === For full documentation on the available endpoints for alchemy-sdk , check the github repo: github.com GitHub - alchemyplatform/alchemy-sdk-js Javascript Fetch node-fetch is a lightweight, common module that brings the Fetch API to Node.js and allows us to make our HTTP requests. See the documentation for more info: https://www.npmjs.com/package/node-fetch Installation Run the following command to install node-fetch with npm and yarn npm yarn npm install node-fetch yarn add node-fetch Demo Script github.com nft-api-javascript-scripts/fetch-script.js at main · alchemyplatform/nft-api-javascript-scripts In your alchemy-nft-api directory, you can create a new file called fetch-script.js using your favorite file browser, code editor, or just directly in the terminal using the touch command like this: fetch-script.js touch fetch-script.js and then paste the following code snippet in to explore the getNFTs or getNFTMetadata methods: fetch-script.js (getNFTs) fetch-script.js (getNFTMetadata) // alchemy-nft-api/fetch-script.js import fetch from 'node-fetch'; // Setup request options: var requestOptions = { method: 'GET', redirect: 'follow' }; // Replace with your Alchemy API key: const apiKey = ""demo""; const baseURL = `https://eth-mainnet.g.alchemy.com/nft/v2/${apiKey}/getNFTs/`; // Replace with the wallet address you want to query: const ownerAddr"
5,https://docs.alchemy.com/reference/nft-api-quickstart,"= ""0xF5FFF32CF83A1A614e15F25Ce55B0c0A6b5F8F2c""; const fetchURL = `${baseURL}?owner=${ownerAddr}`; // Make the request and print the formatted response: fetch(fetchURL, requestOptions) .then(response => response.json()) .then(response => JSON.stringify(response, null, 2)) .then(result => console.log(result)) .catch(error => console.log('error', error)); import fetch from 'node-fetch'; var requestOptions = { method: 'GET', redirect: 'follow' }; const apiKey = ""demo"" const baseURL = `https://eth-mainnet.g.alchemy.com/nft/v2/${demo}/getNFTMetadata`; const contractAddr = ""0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d""; const tokenId = ""2""; const tokenType = ""erc721""; const fetchURL = `${baseURL}?contractAddress=${contractAddr}&tokenId=${tokenId}&tokenType=${tokenType}`; fetch(fetchURL, requestOptions) .then(response => response.json()) .then(response => JSON.stringify(response, null, 2)) .then(result => console.log(result)) .catch(error"
6,https://docs.alchemy.com/reference/nft-api-quickstart,"=> console.log('error', error)); From your command line, you can execute the script with: Shell node fetch-script.js Your output should look like the following: getNFTs getNFTMetadata { ""ownedNfts"": [ { ""contract"": { ""address"": ""0x0beed7099af7514ccedf642cfea435731176fb02"" }, ""id"": { ""tokenId"": ""0x000000000000000000000000000000000000000000000000000000000000001c"" }, ""balance"": ""1"" }, ...... }, { ""contract"": { ""address"": ""0xc4c377565a4b9eb6e657c2422bd33b6e4859b041"" }, ""id"": { ""tokenId"": ""0x01"" }, ""balance"": ""1"" } ], ""totalCount"": 12, ""blockHash"": ""0x470e52bdaffff978b4a89b2cfb2b8a3f92ec523bffb4bdb3d9b656ff8be57f8d"" } { ""contract"": { ""address"": ""0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d"" }, ""id"": { ""tokenId"": ""2"", ""tokenMetadata"": { ""tokenType"": ""ERC721"" } }, ""title"": """", ""description"": """", ""tokenUri"": { ""raw"": ""ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2"", ""gateway"": ""https://ipfs.io/ipfs/QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2"" }, ""media"": [ { ""uri"": { ""raw"": ""ipfs://QmcJYkCKK7QPmYWjp4FD2e3Lv5WCGFuHNUByvGKBaytif4"", ""gateway"": ""https://ipfs.io/ipfs/QmcJYkCKK7QPmYWjp4FD2e3Lv5WCGFuHNUByvGKBaytif4"" } } ], ""metadata"": { ""image"": ""ipfs://QmcJYkCKK7QPmYWjp4FD2e3Lv5WCGFuHNUByvGKBaytif4"", ""attributes"": [ { ""value"": ""3d"", ""trait_type"": ""Eyes"" }, { ""value"": ""Bored Cigarette"", ""trait_type"": ""Mouth"" }, { ""value"": ""Robot"", ""trait_type"": ""Fur"" }, { ""value"": ""Sea Captain's Hat"", ""trait_type"": ""Hat"" }, { ""value"": ""Aquamarine"", ""trait_type"": ""Background"" } ] }, ""timeLastUpdated"": ""2022-02-01T00:30:04.643Z"" } Javascript Axios axios is a promise-based HTTP client for the browser and Node.js, which allows us to make a raw request to the Alchemy API."
7,https://docs.alchemy.com/reference/nft-api-quickstart,"See the documentation for more info: https://www.npmjs.com/package/axios Installation Run the following command to install axios with npm and `yarn npm yarn npm install axios yarn add axios Demo Script github.com nft-api-javascript-scripts/axios-script.js at main · alchemyplatform/nft-api-javascript-scripts In your alchemy-nft-api directory, you can create a new file called axios-script.js using your favorite file browser, code editor, or just directly in the terminal using the touch command. Shell touch axios-script.js and then paste the following code snippet in to explore the getNFTs or getNFTMetadata methods: axios-script.js (getNFTs) axios-script.js (getNFTMetadata) // alchemy-nft-api/axios-script.js import axios from 'axios'; // Replace with your Alchemy API key: const apiKey = ""demo""; const baseURL = `https://eth-mainnet.g.alchemy.com/nft/v2/${apiKey}/getNFTs/`; // Replace with the wallet address you want to query for NFTs: const ownerAddr = ""0xF5FFF32CF83A1A614e15F25Ce55B0c0A6b5F8F2c""; // Construct the axios request: var config = { method: 'get', url: `${baseURL}?owner=${ownerAddr}` }; // Make the request and print the formatted response: axios(config) .then(response => console.log(JSON.stringify(response.data, null, 2))) .catch(error"
8,https://docs.alchemy.com/reference/nft-api-quickstart,"=> console.log(error)); import axios from 'axios'; // replace with your Alchemy api key const apiKey = ""demo""; const baseURL = `https://eth-mainnet.g.alchemy.com/nft/v2/${apiKey}/getNFTMetadata`; const contractAddr = ""0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d""; const tokenId = ""2""; const tokenType = ""erc721""; var config = { method: 'get', url: `${baseURL}?contractAddress=${contractAddr}&tokenId=${tokenId}&tokenType=${tokenType}`, headers: { } }; axios(config) .then(response => console.log(JSON.stringify(response.data, null, 2))) .catch(error => console.log(error)); From your command line, you can execute the script with: Shell node axios-script.js"
9,https://docs.alchemy.com/reference/nft-api-quickstart,"Your output should look like the following: getNFTs getNFTMetadata alchemy-nft-api % node axios-script.js { ""ownedNfts"": [ { ""contract"": { ""address"": ""0x049aba7510f45ba5b64ea9e658e342f904db358d"" }, ""id"": { ""tokenId"": ""0x3651c7a73d3eea6a637f10a28ad1d8d296223e321b06626b2b4eac48eef4af4e"" }, ""balance"": ""1"" }, ... { ""contract"": { ""address"": ""0xf3e778f839934fc819cfa1040aabacecba01e049"" }, ""id"": { ""tokenId"": ""0x00000000000000000000000000000000000000000000000000000000000060ed"" }, ""balance"": ""1"" } ], ""totalCount"": 36, ""blockHash"": ""0x282c0c43a9eb14c0c42d72c3102421c76af27d9afa7f79cee595c4fec9e63535"" } { ""contract"": { ""address"": ""0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d"" }, ""id"": { ""tokenId"": ""2"", ""tokenMetadata"": { ""tokenType"": ""ERC721"" } }, ""title"": """", ""description"": """", ""tokenUri"": { ""raw"": ""ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2"", ""gateway"": ""https://ipfs.io/ipfs/QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/2"" }, ""media"": [ { ""uri"": { ""raw"": ""ipfs://QmcJYkCKK7QPmYWjp4FD2e3Lv5WCGFuHNUByvGKBaytif4"", ""gateway"": ""https://ipfs.io/ipfs/QmcJYkCKK7QPmYWjp4FD2e3Lv5WCGFuHNUByvGKBaytif4"" } } ], ""metadata"": { ""image"": ""ipfs://QmcJYkCKK7QPmYWjp4FD2e3Lv5WCGFuHNUByvGKBaytif4"", ""attributes"": [ { ""value"": ""3d"", ""trait_type"": ""Eyes"" }, { ""value"": ""Bored Cigarette"", ""trait_type"": ""Mouth"" }, { ""value"": ""Robot"", ""trait_type"": ""Fur"" }, { ""value"": ""Sea Captain's Hat"", ""trait_type"": ""Hat"" }, { ""value"": ""Aquamarine"", ""trait_type"": ""Background"" } ] }, ""timeLastUpdated"": ""2022-02-01T00:30:04.643Z"" } ReadMe"
1,https://docs.alchemy.com/reference,"ReadMe Don’t have an API key? Unlock millions of requests and free archive data on all chains. Get started for free APIs for Web3 Use Cases Alchemy’s Enhanced API offering is built to optimize your code and make life as a developer way easier. Check out all Enhanced APIs on the Enhanced APIs Overview page. NFT API Instantly find, verify, and display any NFT, across all major blockchains. Learn more Token API Easily request information about specific tokens like metadata or wallet balances. Learn more Transfers API Fetch historical transactions for any address in one request. Learn more Transact API Suite of APIs built to make your transactions more secure, transparent, and faster. Learn more Trace API Trace API methods give you access to the most detailed information about on-chain activity. Learn more Debug API Get more detailed information and data on transaction behavior. Learn more Transactions Receipts Get all transaction receipts for a given block by number or block hash. Learn more Real-time Event Streams If you're looking to integrate real-time events into your application check out the following API docs for WebSockets and Webhooks: Subscription API Quickstart WebSockets Learn more Notify API Quickstart Webhooks Learn more Supported Chains Alchemy supports both EVM and non-EVM chains, view API references below: Ethereum Polygon PoS Optimism Arbitrum Astar Solana Polygon zkEVM Starknet Alchemy SDK The easiest way to connect your dApp to the blockchain and get the power of Alchemy's infrastructure. Just download, write two lines of code, and go. Quickstart Guide ReadMe"
1,https://docs.alchemy.com/recipes,ReadMe
1,https://docs.alchemy.com/reference/alchemy-getassettransfers,"Type of Transfer Ethereum Mainnet, Goerli Polygon Mainnet, Mumbai Arbitrum Mainnet, Goerli Optimism Mainnet, Goerli external internal erc20 erc721 erc1155 specialnft 📘 Types of Transfers To learn more about the different types of transfer events check out the Transfers API Quickstart Guide . Shell JavaScript Python Base URL https:// eth-mainnet .g.alchemy.com/v2 /{apiKey} Click Try It! to start a request and see the response here! ReadMe"
1,https://docs.alchemy.com#content,"The web3 developer hub View API References, guides, and tutorials for Ethereum, Polygon, Optimism, Arbitrum, Solana and Astar. View docs NFT API docs... dive into resources Most popular NFT API Quickstart Easiest way to get NFT data from ownership to sales to metadata and more. Ethereum API Quickstart How to get started building on Ethereum and using the JSON-RPC API. SDK Quickstart The easiest way to connect your dApp to the blockchain using JavaScript. alchemy_pendingTransactions Subscribe to full transaction objects or hashes that are pending based on provided filters. What are payable functions in Solidity? Learn how payable functions work in Solidity. How to get all NFTs owned by an address Query all NFTs owned by a provided address in one line of code. Learn how to build in web3 Alchemy University Ethereum Developer Bootcamp and JavaScript Fundamentals Courses, for free. Create Web3 Dapp Create a full-stack dApp in ~4 mins, right from the command-line. View all tutorials Web3 tutorials for all topics: NFTs, Solidity, DeFI, transactions, and more! API references for all chains Including free Archive data on all chains and testnets. Ethereum Polygon PoS Arbitrum Optimism Solana Astar Polygon ZKEVM Starknet Use case APIs APIs built to optimize your code and make life as a developer way easier."
2,https://docs.alchemy.com#content,"View all APIs NFT API Get all the NFT data you need with this suite of endpoints Transact Send transactions 7.9x faster Token API Get token valuable information to display to users Transfers API Get historical transactions for any address or contract Notify API Webhooks for transaction activity Trace API Deep insights for transaction processing Trusted by the best in the industry Community Driven Join the web3 developer community Get help with your product, meet other developers, and get access to a world-class community ReadMe"
1,https://docs.alchemy.com/reference/transfers-api-quickstart,"To use the Transfers API you'll need to create a free Alchemy account first! Transfers API Methods Method Ethereum Mainnet, Goerli Polygon Mainnet, Mumbai Arbitrum Mainnet, Goerli Optimism Mainnet, Goerli Solana Astar alchemy_getAssetTransfers NOTE: see the table below for the types of transfers supported by each network What are Transfers? Transfers are a representation of value being exchanged between two accounts. Often times users wish to see the historical transactions associated with a specific account or address. This is currently an extremely challenging and inefficient task, requiring users to scan the entire blockchain and index everything to search for transactions associated with the desired address. However, with the Transfers API users can query all types of historical transactions for a given address in a single request. What's an Example Use Case for Transfers? An example use case for the requesting transfer events would be integrating historical transaction data into your dApp. For instructions on how to do this check out this tutorial on Integrating Historical Transaction Data into your dApp . What networks does the Transfers API support? For a feature matrix for types of transfers supported on each network check out Types of Transfers . Types of Transfers There are five main types of transfers that are captured when using this API. See below for the types of transfers supported on each network. Type of Transfer Ethereum Mainnet, Goerli Polygon Mainnet, Mumbai Arbitrum Mainnet, Goerli Optimism Mainnet, Goerli external internal Mainnet only erc20 erc721 erc1155 specialnft 1. External Eth Transfers These are top level transactions that occur with a from address being an external (user created) address."
2,https://docs.alchemy.com/reference/transfers-api-quickstart,"External addresses have private keys and are accessed by users. 2. ERC20 Transfers Event logs for ERC20 transfers. 3. ERC721 Transfers Event logs for ERC721 transfers. 4. ERC1155 Transfers These are event logs for ERC1155 transfers. 5. Internal Eth Transfers These are transfers that occur where the fromAddress is an internal (smart contract) address. (ex: a smart contract calling another smart contract or smart contract calling another external address). For a full deep dive into internal transfers check out this article on What are Internal Transactions? . 📘 Note on Internal Transfers For efficiency, we do not return internal transfers with 0 value as they don't provide useful information without digging deeper into the internal transaction itself. If you are interested in these type of events see our Trace API . Additionally, we do not include any internal transfers with call type delegatecall because although they have a value associated with them they do not actually transfer that value (see Appendix H of the Ethereum Yellow Paper if you're curious). We also do not include miner rewards as an internal transfer. 6. Special NFT Transfers The special NFT endpoint allows users to query for NFTs that don't follow any ERC standards. The 2 included NFTs currently are CryptoPunks and CryptoKitties, which both predate current NFT standards. Pagination There are two cases in which pagination will be required: If you have a specific number of responses that you want to receive in a given payload If you receive a response with more than 1000 results."
3,https://docs.alchemy.com/reference/transfers-api-quickstart,"In the first case, you should use the maxCount parameter in your request to specify the number of responses you wish to receive. If there are more results than specified in maxCount , you will receive a value for pageKey in your result which you should use to fetch the next response load by putting the returned pageKey value in the pageKey parameter of your next request. Continue to do so until a pageKey is no longer returned (meaning you've fetched all the results). In the second case, you will also receive a value for pageKey in the response, which you should use to fetch the next 1000 (or however many is left) by putting the returned pageKey value in the pageKey parameter of your next request. 🚧 NOTE: Each page key has a TTL (Time to Live) of 10 minutes so if you receive a response with a pageKey value you must send the next request (with the pageKey ) within the 10 minute window, otherwise you will have to restart the entire request cycle. How to get timestamps for a transaction? A transaction object will have a block number associated with it, the block number is the blockchain's measure of time, however, if you want a standard timestamp you can easily get that by specifying withMetadata=true in your alchemy_getAssetTransfers request, or make a second call to eth_getBlockByNumber , passing in the blockNum field from the alchemy_getAssetTransfers response payload. 📘 Understanding Block Timestamps Surprisingly, a block's timestamp is actually the time that the previous block was mined not the block that the timestamp is contained within."
4,https://docs.alchemy.com/reference/transfers-api-quickstart,"So for Ethereum Mainnet, blocks tend to actually be mined around 14 seconds after their timestamps. How are transactions ordered? By default the Transfers API returns transactions in ascending order so from oldest --> newest transactions. However if you wish to change the order to be from newest --> oldest transactions you can do so by specifying the order parameter to desc . Why does my ERC721 transfer have 0 value? There are typically two transfers that happen with NFTs: The transfer of the token from the previous owner to the new owner The purchase or sale of the NFT token (the transfer of value between the new and previous owner) ERC721 token transfers only capture the first type of transfer (token) not the second type (sale). If you want to see the second type and the transaction was made in ETH you'll need to include external transfer types in your request. If the transaction was made in another erc20 token you should include erc20 transfer types in your request. What are the different types of block tags? There are 2 different types of Block tags useful in the toBlock field of getAssetTransfers latest - This refers to the latest block that was mined on the blockchain you're querying i.e. the current head of the blockchain indexed - This tag returns transfers data from our cache which may not be up-to-date with the latest block mined on chain. This is useful in case of network fork or partial outage and your application can tolerate some lag ReadMe"
1,https://docs.alchemy.com/docs/how-to-get-all-nfts-owned-by-an-address,"📘 API Endpoint This tutorial uses the getNFTs endpoint. If you just need the script for this tutorial refer to the below Recipe or continue reading for more 🖼️ Script to Get All NFTs Owned by an Address Open Recipe If you're building a wallet , an NFT marketplace like OpenSea, or a Building a dApp with Real-Time Transaction Notifications , chances are that you will need to list all NFTs owned by a user as well as information about the NFTs themselves (such as name, description, traits, etc.) NFT gallery showing multiple NFTs including Degen Apes, Bored Ape Yacht Club (BAYC), Mekaverse, and Degen Trash Pandas. To get all NFTs owned by a user on a blockchain like Ethereum or Polygon, you would have to parse the entire blockchain since genesis, track all ERC-721 and ERC-1155 contracts, and track the latest ownership status of every NFT. This requires a massive amount of engineering resources and time. However, it is possible to bypass this effort by using Alchemy's NFT API . In this tutorial, you will use the Alchemy NFT API to get all NFTs owned by a wallet address. 📘 If you are new, read the NFT API Quickstart Guide to learn how the NFT API works. About This Tutorial You will write a simple script in Node.js to get the top 100 NFTs owned by a wallet on Ethereum. This will be achieved using a free Alchemy developer account and the NFT API. Creating the NFT Ownership Script Step 1: Install Node and npm"
2,https://docs.alchemy.com/docs/how-to-get-all-nfts-owned-by-an-address,"In case you haven't already, install node and npm on your local machine. Make sure that node is at least v14 or higher by typing the following in your terminal: Shell node -v Step 2: Create a new Alchemy app In case you haven't already, sign up for a free Alchemy account . Alchemy dashboard where NFT developers can easily create a new app on a specific blockchain and network. Next, navigate to the Alchemy Dashboard and create a new app. Make sure you set the chain to Ethereum and network to Mainnet. Once the app is created: click on your app's View Key button on the dashboard take a note of the API Key (e.g. 54gYyVG14f........................ ) You will need this API Key later. Step 3: Create a Node project Next, create an empty repository and install all node dependencies. To make requests to the NFT API, we recommend using the Alchemy API Overview Alternatively, you can use axios or fetch . Alchemy SDK (Recommended) Axios Fetch mkdir nft-ownership && cd nft-ownership npm init -y npm install --save alchemy-sdk touch main.js mkdir nft-ownership && cd nft-ownership npm init -y npm install --save axios touch main.js mkdir nft-ownership && cd nft-ownership npm init -y touch main.js This will create a repository named nft-ownership that holds all the files and dependencies. Open this repo in your favorite code editor. You will be writing all your code in the main.js file."
3,https://docs.alchemy.com/docs/how-to-get-all-nfts-owned-by-an-address,"Step 4: Get all NFTs owned by an address To get all NFTs owned by an address, use the getNFTsForOwner method. The getNFTsForOwner method takes in one required argument: owner : The wallet address of which we want to get NFT ownership data. By default, the getNFTsForOwner method returns metadata of the NFTs. We are going to stick with this default behavior. You can also restrict the NFT collections by passing in an array of contractAddresses[] and filtering out NFTs that have been classified as spam using the filter argument. For more information on this, check out the NFT API FAQ . Add the following code to the main.js file: Alchemy SDK (Recommended) Axios Fetch // Setup: npm install alchemy-sdk import { Alchemy, Network } from ""alchemy-sdk""; const config = { apiKey: ""<-- ALCHEMY APP API KEY -->"", network: Network. ETH_MAINNET, }; const alchemy = new Alchemy(config); const main = async () => { // Get all NFTs const nfts = await alchemy.nft.getNftsForOwner(""elanhapern.eth""); // Print NFTs console.log(nfts); }; const runMain = async () => { try { await main(); process.exit(0); } catch (error) { console.log(error); process.exit(1); } }; runMain(); const axios = require('axios') // Wallet address const address = 'elanhalpern.eth' //"
4,https://docs.alchemy.com/docs/how-to-get-all-nfts-owned-by-an-address,"Alchemy URL const baseURL = `<-- ALCHEMY APP HTTP URL -->`; const url = `${baseURL}/getNFTs/?owner=${address}`; const config = { method: 'get', url: url, }; // Make the request and print the formatted response: axios(config) .then(response => console.log(response['data'])) .catch(error => console.log('error', error)); import fetch from 'node-fetch'; const baseURL = ""<-- ALCHEMY APP HTTP URL -->""; const address = ""elanhalpern.eth""; const url = `${baseURL}/getNFTs/?owner=${address}`; var requestOptions = { method: 'get', redirect: 'follow' }; fetch(url, requestOptions) .then(response => response.json()) .then((data) => console.log(data)) .catch(error => console.log('error', error)) Run this script by typing: Shell node main.js You should then see an output that looks something like this: output { ""ownedNfts"": [ { ""contract"": { ""address"": ""0x0beed7099af7514ccedf642cfea435731176fb02"" }, ""id"": { ""tokenId"": ""28"", ""tokenMetadata"": { ""tokenType"": ""ERC721"" } }, ""title"": ""DuskBreaker #28"", ""description"": ""Breakers have the honor of serving humanity through their work on The Dusk. They are part of a select squad of 10,000 recruits who spend their days exploring a mysterious alien spaceship filled with friends, foes, and otherworldly technology."
5,https://docs.alchemy.com/docs/how-to-get-all-nfts-owned-by-an-address,""", ""tokenUri"": { ""raw"": ""https://duskbreakers.gg/api/breakers/28"", ""gateway"": ""https://duskbreakers.gg/api/breakers/28"" }, ""media"": [ { ""raw"": ""https://duskbreakers.gg/breaker_images/28.png"", ""gateway"": ""https://duskbreakers.gg/breaker_images/28.png"" } ], ""metadata"": { ""name"": ""DuskBreaker #28"", ""description"": ""Breakers have the honor of serving humanity through their work on The Dusk. They are part of a select squad of 10,000 recruits who spend their days exploring a mysterious alien spaceship filled with friends, foes, and otherworldly technology. "", ""image"": ""https://duskbreakers.gg/breaker_images/28.png"", ""external_url"": ""https://duskbreakers.gg"", ""attributes"": [ { ""value"": ""Locust Rider Armor (Red)"", ""trait_type"": ""Clothes"" }, ...... { ""value"": ""Big Smile (Purple)"", ""trait_type"": ""Mouth"" }, { ""value"": ""Yellow"", ""trait_type"": ""Background"" } ] }, ""timeLastUpdated"": ""2022-02-16T22:52:54.719Z"" }, ...... ], ""totalCount"": 6, ""blockHash"": ""0xeb2d26af5b6175344a14091777535a2cb21c681665a734a8285f889981987630"" } 📘 You get all the metadata about the NFTs in the same request. This data can be parsed and displayed on your web3 frontend with ease. If the address owns more than 100 NFTs, the response will contain a pageKey key-value pair. Use this key to issue another request to getNFTs with pageKey as another argument to owner ."
